InvoiceNumber,InvoiceDate,CustomerCode,ProductCode,BaseQty,NetAmount,DiscountAmount,UnitPrice,ProductNameTH,GroupNameLevel1,GroupNameLevel2
IVA582200588,20220318,ASC001137,10000603,30,373.83,5.0,13.5,ซี-วิท ออเร้นจ์ 140 มล. 1x3x10,C-VITT,REFRESHMENT
HSS92C01206,20220407,PET013075,10000603,30,373.83,5.0,13.5,ซี-วิท ออเร้นจ์ 140 มล. 1x3x10,C-VITT,REFRESHMENT
HSO47C01568,20220505,JSS002596,10000627,30,373.83,5.0,13.5,ซี-วิท เลมอน 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HSU01C02174,20220609,HTW011204,10000627,30,373.83,5.0,13.5,ซี-วิท เลมอน 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HSU01C03118,20220726,HTW011204,10000628,30,373.83,5.0,13.5,ซี-วิท ออเร้นจ์ 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HSNN7C02346,20220601,ACW005539,10000629,30,373.83,5.0,13.5,ซี-วิท ทับทิม 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HSAJ9C00343,20220627,EKP001740,10000629,30,373.83,5.0,13.5,ซี-วิท ทับทิม 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HSR63C01602,20220524,JTG001483,10000629,30,373.83,5.0,13.5,ซี-วิท ทับทิม 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HSV89C01107,20220322,KCS005851,10000504,50,392.52,5.0,8.5,โสมอินซัม น้ำตาล 6% 100 มล.(1x5x10),SOM IN SUM,ENERGY DRINK
HSU01C00967,20220311,HTW011204,10000586,50,392.52,5.0,8.5,เอ็ม-150  กระชายดำ BK 100มล. 1x5x10,M-150,ENERGY DRINK
HSU11C03081,20220626,HTW011362,10000586,50,392.52,5.0,8.5,เอ็ม-150  กระชายดำ BK 100มล. 1x5x10,M-150,ENERGY DRINK
HST24C00500,20220208,EKR012013,10000378,50,401.87,5.0,10.5,เอ็ม-150 วิตามิน บี6 บี12 150 มล. 1x5x10,M-150,ENERGY DRINK
HSV92C00638,20220222,KCS005259,10000378,50,401.87,5.0,10.5,เอ็ม-150 วิตามิน บี6 บี12 150 มล. 1x5x10,M-150,ENERGY DRINK
HSAA3C00416,20220309,ACW000187,10000504,20,158.88,0.0,8.5,โสมอินซัม น้ำตาล 6% 100 มล.(1x5x10),SOM IN SUM,ENERGY DRINK
HSV88C01228,20220324,KCS002383,10000504,20,158.88,0.0,8.5,โสมอินซัม น้ำตาล 6% 100 มล.(1x5x10),SOM IN SUM,ENERGY DRINK
HSQ48C01320,20220506,KCM002807,10000586,20,158.88,0.0,8.5,เอ็ม-150  กระชายดำ BK 100มล. 1x5x10,M-150,ENERGY DRINK
IVU932200026,20220218,ASC002873,10000565,24,183.18,8.0,8.5,เอ็มเกลือแร่ 250มล ขาว 1x24,M-ELECTROLYTE,SPORT DRINK
HSR70C01430,20220623,JTG002478,10000566,24,183.18,8.0,8.5,เอ็มเกลือแร่ 250มล เหลือง 1x24,M-ELECTROLYTE,SPORT DRINK
HSAA3C00899,20220406,ACW000190,10000600,20,196.26,0.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSO01C00651,20220217,BBW003432,10000602,20,249.22,3.33,13.5,ซี-วิท เลมอน 140 มล. 1x3x10,C-VITT,REFRESHMENT
HSO03C02349,20220519,BBW013791,10000603,20,249.22,3.33,13.5,ซี-วิท ออเร้นจ์ 140 มล. 1x3x10,C-VITT,REFRESHMENT
HSZ52C02506,20220528,KNB004297,10000627,20,249.22,3.33,13.5,ซี-วิท เลมอน 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HSO06C02790,20220623,BBW021050,10000628,20,249.22,3.33,13.5,ซี-วิท ออเร้นจ์ 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HSO03C03317,20220712,BBW014056,10000628,20,249.22,3.33,13.5,ซี-วิท ออเร้นจ์ 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HSO89C01368,20220625,KMC000606,10000628,20,249.22,3.33,13.5,ซี-วิท ออเร้นจ์ 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HSS26C02635,20220610,KNS026589,10000629,20,249.22,3.33,13.5,ซี-วิท ทับทิม 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HSU01C00780,20220218,HTW010874,10000602,30,373.83,5.0,13.5,ซี-วิท เลมอน 140 มล. 1x3x10,C-VITT,REFRESHMENT
HST22C00461,20220317,EKR000875,10000603,30,373.83,5.0,13.5,ซี-วิท ออเร้นจ์ 140 มล. 1x3x10,C-VITT,REFRESHMENT
HSO04C02091,20220425,BBW020574,10000603,30,373.83,5.0,13.5,ซี-วิท ออเร้นจ์ 140 มล. 1x3x10,C-VITT,REFRESHMENT
HSV83C03316,20220803,KCS007269,10000627,30,373.83,5.0,13.5,ซี-วิท เลมอน 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
IVC32200687,20220506,ASC004399,10000627,30,373.83,5.0,13.5,ซี-วิท เลมอน 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HSV86C03239,20220715,KCS011232,10000628,10,124.61,1.67,13.5,ซี-วิท ออเร้นจ์ 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HSS26C02635,20220610,KNS026589,10000628,10,124.61,1.67,13.5,ซี-วิท ออเร้นจ์ 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HSP81C01340,20220311,STW002743,10000378,50,485.98,5.0,10.5,เอ็ม-150 วิตามิน บี6 บี12 150 มล. 1x5x10,M-150,ENERGY DRINK
HSO06C00480,20220203,BBW013740,10000399,50,485.98,5.0,10.5,ลิโพวิตัน-ดี ฉลากใหม่ 100มล. 1x5x10,LIPO,ENERGY DRINK
HSO01C01380,20220408,BBW004673,10000399,50,485.98,5.0,10.5,ลิโพวิตัน-ดี ฉลากใหม่ 100มล. 1x5x10,LIPO,ENERGY DRINK
HSO05C00554,20220331,BBW013402,10000399,50,485.98,5.0,10.5,ลิโพวิตัน-ดี ฉลากใหม่ 100มล. 1x5x10,LIPO,ENERGY DRINK
HSO04C02169,20220430,BBW012211,10000399,50,485.98,5.0,10.5,ลิโพวิตัน-ดี ฉลากใหม่ 100มล. 1x5x10,LIPO,ENERGY DRINK
HSP84C03355,20220721,STW006667,10000512,50,485.98,5.0,10.5,ลิโพวิตัน-ดี 100มล 1X5X10,LIPO,ENERGY DRINK
HSO47C01568,20220505,JSS002596,10000628,30,373.83,5.0,13.5,ซี-วิท ออเร้นจ์ 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HSR61C01835,20220425,JTG003880,10000628,30,373.83,5.0,13.5,ซี-วิท ออเร้นจ์ 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HSO43C01848,20220629,JSS002855,10000628,30,373.83,5.0,13.5,ซี-วิท ออเร้นจ์ 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HSAZ2C01823,20220604,ACW007107,10000629,30,373.83,5.0,13.5,ซี-วิท ทับทิม 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HSV64C01019,20220228,EKP000150,10000504,50,392.52,5.0,8.5,โสมอินซัม น้ำตาล 6% 100 มล.(1x5x10),SOM IN SUM,ENERGY DRINK
HSB87C01151,20220226,BBW015956,10000378,50,401.87,5.0,10.5,เอ็ม-150 วิตามิน บี6 บี12 150 มล. 1x5x10,M-150,ENERGY DRINK
HSZ51C03031,20220728,KNB009453,10000690,50,485.98,5.0,10.5,เอ็ม-150 มีบี12 สองเท่า 150มล. 1x5x10,M-150,ENERGY DRINK
HSO10C00697,20220215,BBW018403,10000399,50,485.98,5.0,10.5,ลิโพวิตัน-ดี ฉลากใหม่ 100มล. 1x5x10,LIPO,ENERGY DRINK
HSO06C02128,20220519,BBW021050,10000399,50,485.98,5.0,10.5,ลิโพวิตัน-ดี ฉลากใหม่ 100มล. 1x5x10,LIPO,ENERGY DRINK
HSO01C00994,20220311,BBW011277,10000399,50,485.98,5.0,10.5,ลิโพวิตัน-ดี ฉลากใหม่ 100มล. 1x5x10,LIPO,ENERGY DRINK
HSB87C03546,20220729,BBW015956,10000512,50,485.98,5.0,10.5,ลิโพวิตัน-ดี 100มล 1X5X10,LIPO,ENERGY DRINK
HSO01C02761,20220726,BBW007873,10000512,50,485.98,5.0,10.5,ลิโพวิตัน-ดี 100มล 1X5X10,LIPO,ENERGY DRINK
HSO47C00442,20220210,JSS002596,10000512,50,485.98,5.0,10.5,ลิโพวิตัน-ดี 100มล 1X5X10,LIPO,ENERGY DRINK
HSO41C00695,20220228,JSS003118,10000512,50,485.98,5.0,10.5,ลิโพวิตัน-ดี 100มล 1X5X10,LIPO,ENERGY DRINK
HSO04C03843,20220729,BBW012199,10000512,50,485.98,5.0,10.5,ลิโพวิตัน-ดี 100มล 1X5X10,LIPO,ENERGY DRINK
HSAG8C00514,20220507,STW028293,10000600,50,485.98,5.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
IVU902201466,20220531,ASC002852,10000600,50,485.98,5.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSO01C01552,20220422,BBW004673,10000600,50,485.98,5.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSQ48C02312,20220708,KCM001852,10000600,50,485.98,5.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSU11C03386,20220718,HTW011362,10000600,50,485.98,5.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSU01C02081,20220606,HTW011243,10000640,50,485.98,5.0,10.5,ลิโพวิตัน-ดี ราฟเฟิล2022 100มล 1X5X10,LIPO,ENERGY DRINK
HSAO4C00003,20220404,KNB007044,10000600,100,971.96,10.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSU01C02362,20220618,HTW010874,10000600,100,971.96,10.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSZ52C00560,20220205,KNB004097,10000600,250,1985.98,50.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HST22C01097,20220506,EKR000875,10000600,250,2406.54,50.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSO03C03710,20220727,BBW013829,10000600,250,2406.54,50.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSO46C01190,20220328,JSS004888,10000600,250,2406.54,50.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSAM1C00787,20220528,ACW000184,10000600,250,2406.54,50.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSW43C01054,20220310,BBD010852,10000600,250,2406.54,50.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSB88C03856,20220722,BBW020502,10000512,50,485.98,5.0,10.5,ลิโพวิตัน-ดี 100มล 1X5X10,LIPO,ENERGY DRINK
HSV61C00860,20220223,EKP001740,10000512,50,485.98,5.0,10.5,ลิโพวิตัน-ดี 100มล 1X5X10,LIPO,ENERGY DRINK
HSO01C01373,20220408,BBW011918,10000600,50,485.98,5.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSAO4C00300,20220503,KNB003441,10000600,50,485.98,5.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
IVA582201635,20220608,ASC002528,10000600,50,485.98,5.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSW42C02726,20220622,BBD002574,10000600,50,485.98,5.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSAC4C01461,20220731,JSS001817,10000640,50,485.98,5.0,10.5,ลิโพวิตัน-ดี ราฟเฟิล2022 100มล 1X5X10,LIPO,ENERGY DRINK
HS792210296,20220704,STW028275,10000640,50,485.98,5.0,10.5,ลิโพวิตัน-ดี ราฟเฟิล2022 100มล 1X5X10,LIPO,ENERGY DRINK
HSA04C03383,20220706,FMK001873,10000600,100,971.96,10.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSAG4C00950,20220629,BWP003100,10000600,100,971.96,10.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSAG9C00434,20220511,BBD010690,10000640,100,971.96,10.0,10.5,ลิโพวิตัน-ดี ราฟเฟิล2022 100มล 1X5X10,LIPO,ENERGY DRINK
HSO01C00674,20220219,BBW011277,10000378,250,1985.98,50.0,10.5,เอ็ม-150 วิตามิน บี6 บี12 150 มล. 1x5x10,M-150,ENERGY DRINK
HSS21C01436,20220410,KNS018552,10000512,250,2406.54,50.0,10.5,ลิโพวิตัน-ดี 100มล 1X5X10,LIPO,ENERGY DRINK
HSO10C01518,20220423,BBW018403,10000600,250,2406.54,50.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSAH2C01059,20220709,JSS004888,10000600,250,2406.54,50.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSO89C01369,20220625,KMC000605,10000600,250,2406.54,50.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSO01C02476,20220623,BBW003432,10000600,250,2406.54,50.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HST24C00545,20220210,EKR000527,10000604,10,124.62,1.66,13.5,ซี-วิท ทับทิม 140 มล. 1x3x10,C-VITT,REFRESHMENT
HSV86C01154,20220317,KCS007190,10000604,10,124.62,1.66,13.5,ซี-วิท ทับทิม 140 มล. 1x3x10,C-VITT,REFRESHMENT
HSZ52C00549,20220205,KNB004297,10000604,10,124.62,1.66,13.5,ซี-วิท ทับทิม 140 มล. 1x3x10,C-VITT,REFRESHMENT
HSAH1C00095,20220418,BBW021058,10000604,10,124.62,1.66,13.5,ซี-วิท ทับทิม 140 มล. 1x3x10,C-VITT,REFRESHMENT
HSAO4C00307,20220503,KNB007044,10000629,10,124.62,1.66,13.5,ซี-วิท ทับทิม 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HSO48C02483,20220718,JSS000677,10000629,10,124.62,1.66,13.5,ซี-วิท ทับทิม 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HSO01C02122,20220527,BBW004673,10000602,10,126.17,0.0,13.5,ซี-วิท เลมอน 140 มล. 1x3x10,C-VITT,REFRESHMENT
HSA89C00608,20220208,ACW000643,10000602,10,126.17,0.0,13.5,ซี-วิท เลมอน 140 มล. 1x3x10,C-VITT,REFRESHMENT
HSO01C02119,20220527,BBW003428,10000602,10,126.17,0.0,13.5,ซี-วิท เลมอน 140 มล. 1x3x10,C-VITT,REFRESHMENT
HSO02C02762,20220502,BBW021082,10000603,10,126.17,0.0,13.5,ซี-วิท ออเร้นจ์ 140 มล. 1x3x10,C-VITT,REFRESHMENT
HSP84C00775,20220225,STW002747,10000603,10,126.17,0.0,13.5,ซี-วิท ออเร้นจ์ 140 มล. 1x3x10,C-VITT,REFRESHMENT
HSAA3C00899,20220406,ACW000190,10000603,10,126.17,0.0,13.5,ซี-วิท ออเร้นจ์ 140 มล. 1x3x10,C-VITT,REFRESHMENT
HSA81C01130,20220309,ACW004594,10000603,10,126.17,0.0,13.5,ซี-วิท ออเร้นจ์ 140 มล. 1x3x10,C-VITT,REFRESHMENT
HSO04C00484,20220202,BBW012251,10000603,10,126.17,0.0,13.5,ซี-วิท ออเร้นจ์ 140 มล. 1x3x10,C-VITT,REFRESHMENT
HSO48C00561,20220218,JSS002871,10000604,10,126.17,0.0,13.5,ซี-วิท ทับทิม 140 มล. 1x3x10,C-VITT,REFRESHMENT
HSO04C03028,20220616,BBW012213,10000627,10,126.17,0.0,13.5,ซี-วิท เลมอน 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HSW45C03364,20220606,BBD005689,10000627,10,126.17,0.0,13.5,ซี-วิท เลมอน 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HSAA3C01540,20220504,ACW008032,10000627,10,126.17,0.0,13.5,ซี-วิท เลมอน 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HSO89C01704,20220720,KMC001088,10000627,10,126.17,0.0,13.5,ซี-วิท เลมอน 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HSP83C03901,20220722,STW028929,10000628,10,126.17,0.0,13.5,ซี-วิท ออเร้นจ์ 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HSA04C03830,20220727,FMK003262,10000628,10,126.17,0.0,13.5,ซี-วิท ออเร้นจ์ 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HSA04C03549,20220713,FMK004919,10000628,10,126.17,0.0,13.5,ซี-วิท ออเร้นจ์ 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
IVA542202424,20220628,ASC002570,10000628,10,126.17,0.0,13.5,ซี-วิท ออเร้นจ์ 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HSO89C01103,20220530,KMC002990,10000477,6,190.65,0.0,34.0,เปปทีน4000 BT 100ML 1x4x6 INNER SBM,PEPTEIN,FUNCTIONAL DRINK
HSAA3C00525,20220316,ACW000034,20001730,6,48.6,0.0,8.67,เบบี้มายด์แป้ง สวีทตี้พิงค์ 50ก. (1x8x6),BBM,BABY TALCUM
HSO06C00569,20220210,BBW013677,10000548,5,48.6,0.0,10.4,ลิโพ-ไฟน์ 100มล 1X5X10,LIPO,ENERGY DRINK
HSV63C03549,20220627,EKP003339,10000696,6,57.94,0.0,10.33,คารามูโจ้เรียบ ฮอตชิลลี่ 18 กรัม 1x6x6,KARAMUCHO,FOOD
HSAO4C00737,20220606,KNB003441,20001726,1,57.94,0.0,62.0,ทเวลฟ์ พลัส ไวท์เทนนิ่ง พลัส โรลออน ดับเบิล ไวท์ ชมพู 25มล. 2ฟรี1 (1X8),12PLUS COS,DEODORANT
SOA56C00881,20220209,ASC000466,10000359,0,0.0,0.0,8.5,โสมอินซัม พลัสเห็ดหลินจือ 100มล 1x5x10,SOM IN SUM,ENERGY DRINK
HSJ22C01497,20220310,JBO003753,10000359,5,39.72,0.0,8.5,โสมอินซัม พลัสเห็ดหลินจือ 100มล 1x5x10,SOM IN SUM,ENERGY DRINK
HSNN7C00336,20220226,ACW001236,10000378,500,3971.96,100.0,10.5,เอ็ม-150 วิตามิน บี6 บี12 150 มล. 1x5x10,M-150,ENERGY DRINK
HSAA3C00265,20220223,ACW000034,10000378,100,803.74,10.0,10.5,เอ็ม-150 วิตามิน บี6 บี12 150 มล. 1x5x10,M-150,ENERGY DRINK
HSW45C00963,20220214,BBD005689,10000378,100,803.74,10.0,10.5,เอ็ม-150 วิตามิน บี6 บี12 150 มล. 1x5x10,M-150,ENERGY DRINK
HS792204562,20220331,STW004746,10000378,5,49.07,0.0,10.5,เอ็ม-150 วิตามิน บี6 บี12 150 มล. 1x5x10,M-150,ENERGY DRINK
HSV87C01473,20220405,KCS008080,10000430,50,397.2,5.0,8.6,ฉลามขาว วิตามินซี BOTTLE 150ML 1x5x10,CHALARM,ENERGY DRINK
HSV87C01741,20220419,KCS005548,10000430,20,160.75,0.0,8.6,ฉลามขาว วิตามินซี BOTTLE 150ML 1x5x10,CHALARM,ENERGY DRINK
HSO89C00693,20220322,KMC000606,10000512,150,1443.93,30.0,10.5,ลิโพวิตัน-ดี 100มล 1X5X10,LIPO,ENERGY DRINK
HSAM1C00423,20220510,ACW000184,10000539,48,536.45,18.0,12.33,คาลพิส โซดาออริจินัลน้ำตาลน้อย245มล1X4X6,CALPIS LACTO,REFRESHMENT
HSO89C01321,20220621,KMC003451,10000539,12,138.32,0.0,12.33,คาลพิส โซดาออริจินัลน้ำตาลน้อย245มล1X4X6,CALPIS LACTO,REFRESHMENT
SO792201151,20220204,STW028275,10000565,0,0.0,0.0,8.5,เอ็มเกลือแร่ 250มล ขาว 1x24,M-ELECTROLYTE,SPORT DRINK
HSS92C01627,20220513,PET013075,10000566,48,366.36,16.0,8.5,เอ็มเกลือแร่ 250มล เหลือง 1x24,M-ELECTROLYTE,SPORT DRINK
SOA56C01023,20220221,ASC001691,10000571,0,0.0,0.0,12.33,คาลพิส โซดา ยูสุ ฮันนี่ 245มล 1X4X6,CALPIS LACTO,REFRESHMENT
HSQ46C00991,20220220,KCM003793,10000571,4,46.1,0.0,12.33,คาลพิส โซดา ยูสุ ฮันนี่ 245มล 1X4X6,CALPIS LACTO,REFRESHMENT
IVA592200575,20220303,ASC000392,10000578,120,1261.68,50.0,11.67,ยันฮี วิตามิน วอเตอร์ 460ML 1x12,YANHEE,REFRESHMENT
IVC32200904,20220527,ASC002588,10000600,500,4813.08,100.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSO06C02177,20220521,BBW021347,10000600,100,915.89,70.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSO89C01704,20220720,KMC001088,10000600,500,4813.08,100.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSU01C03250,20220730,HTW011243,10000600,120,1168.22,10.0,10.5,เอ็ม-150 ไฮ วิตามินบี12 150มล. 1x5x10,M-150,ENERGY DRINK
HSNN7C00975,20220401,ACW006754,10000602,10,125.0,1.25,13.5,ซี-วิท เลมอน 140 มล. 1x3x10,C-VITT,REFRESHMENT
HSAA3C00069,20220208,ACW000190,10000604,10,125.0,1.25,13.5,ซี-วิท ทับทิม 140 มล. 1x3x10,C-VITT,REFRESHMENT
HSNN7C01118,20220408,ACW006754,10000604,10,125.0,1.25,13.5,ซี-วิท ทับทิม 140 มล. 1x3x10,C-VITT,REFRESHMENT
IVC32201582,20220617,ASC002634,10000627,90,1121.5,15.0,13.5,ซี-วิท เลมอน 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HSAO4C00928,20220620,KNB007044,10000627,30,375.7,3.0,13.5,ซี-วิท เลมอน 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
IVC32201459,20220614,ASC002599,10000628,90,1121.5,15.0,13.5,ซี-วิท ออเร้นจ์ 10ปี 140มล 1x3x10,C-VITT,REFRESHMENT
HSO43C01674,20220616,JSS002875,10000640,150,1443.93,30.0,10.5,ลิโพวิตัน-ดี ราฟเฟิล2022 100มล 1X5X10,LIPO,ENERGY DRINK
HSO06C03296,20220719,BBW014269,10000578,12,130.84,0.0,11.67,ยันฮี วิตามิน วอเตอร์ 460ML 1x12,YANHEE,REFRESHMENT
